iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ESP,Europe,Spain,2021-09-01,4881973.0,0.0,7402.0,86603.0,0.0,91.57,102072.71,0.0,154.76,1810.7,0.0,1.92,0.75,1491.0,31.35,4797.0,100.86,516.0,10.85,4123.0,86.69,56894663.0,131058.0,1198.11,2.76,111385.0,2.35,0.07,14.3,tests performed,66464730.0,36613696.0,33657941.0,,334510.0,250033.0,139.75,76.99,70.77,,5257.0,71784.0,0.15,47.69,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-09-02,4881973.0,0.0,7402.0,86603.0,0.0,91.57,102072.71,0.0,154.76,1810.7,0.0,1.92,0.74,1460.0,30.7,4785.0,100.61,514.0,10.81,3965.0,83.37,57009382.0,114719.0,1200.53,2.42,109793.0,2.31,0.07,15.2,tests performed,66788317.0,36696877.0,33940053.0,,323587.0,250332.0,140.43,77.16,71.36,,5264.0,65623.0,0.14,47.69,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-09-05,4916147.0,34174.0,4882.0,87165.0,562.0,80.29,102787.23,714.51,102.07,1822.45,11.75,1.68,0.73,1383.0,29.08,4361.0,91.7,454.0,9.55,3360.0,70.65,57237257.0,47189.0,1205.33,0.99,105704.0,2.23,0.06,16.7,tests performed,67190707.0,36820586.0,34270593.0,,,249402.0,141.28,77.42,72.06,,5244.0,67718.0,0.14,47.69,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,85741.82,11.95,12.62,1805.59
ESP,Europe,Spain,2021-09-06,4916147.0,0.0,4882.0,87165.0,0.0,80.29,102787.23,0.0,102.07,1822.45,0.0,1.68,0.72,1348.0,28.34,4221.0,88.75,439.0,9.23,3242.0,68.17,57347545.0,110288.0,1207.65,2.32,102896.0,2.17,0.06,16.9,tests performed,67385522.0,36889887.0,34418544.0,,194815.0,244644.0,141.69,77.57,72.37,,5144.0,65496.0,0.14,47.69,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-09-07,4916147.0,0.0,4882.0,87165.0,0.0,80.29,102787.23,0.0,102.07,1822.45,0.0,1.68,0.72,1308.0,27.5,4021.0,84.55,417.0,8.77,3113.0,65.46,57462992.0,115447.0,1210.08,2.43,99912.0,2.1,0.06,17.9,tests performed,67798496.0,37008271.0,34739745.0,,412974.0,238325.0,142.56,77.82,73.05,,5011.0,67849.0,0.14,47.69,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-09-08,4916147.0,0.0,4882.0,87165.0,0.0,80.29,102787.23,0.0,102.07,1822.45,0.0,1.68,0.72,1257.0,26.43,3844.0,80.83,396.0,8.33,2984.0,62.74,57567351.0,104359.0,1212.28,2.2,96098.0,2.02,0.06,18.2,tests performed,68002439.0,37067635.0,34903802.0,,203943.0,219673.0,142.99,77.94,73.39,,4619.0,64848.0,0.14,47.69,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-09-09,4916147.0,0.0,4882.0,87165.0,0.0,80.29,102787.23,0.0,102.07,1822.45,0.0,1.68,0.72,1227.0,25.8,3744.0,78.72,374.0,7.86,2839.0,59.7,57668051.0,100700.0,1214.4,2.12,94096.0,1.98,0.05,18.9,tests performed,68205694.0,37126744.0,35070311.0,,203255.0,202482.0,143.41,78.07,73.74,,4258.0,61410.0,0.13,47.69,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-09-12,4939294.0,23147.0,3306.71,87607.0,442.0,63.14,103271.18,483.96,69.14,1831.7,9.24,1.32,0.72,1172.0,24.64,3478.0,73.13,345.0,7.25,2500.0,52.57,57875971.0,45263.0,1218.78,0.95,91245.0,1.92,0.05,20.4,tests performed,68486683.0,37216507.0,35300384.0,,,185139.0,144.0,78.25,74.22,,3893.0,56560.0,0.12,47.69,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,86709.62,11.97,13.97,1825.97
ESP,Europe,Spain,2021-09-13,4939294.0,0.0,3306.71,87607.0,0.0,63.14,103271.18,0.0,69.14,1831.7,0.0,1.32,0.72,1134.0,23.84,3264.0,68.63,335.0,7.04,2351.0,49.43,57986209.0,110238.0,1221.1,2.32,91238.0,1.92,0.05,21.3,tests performed,68619581.0,37243220.0,35413078.0,,132898.0,176294.0,144.28,78.31,74.46,,3707.0,50476.0,0.11,47.69,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-09-14,4939294.0,0.0,3306.71,87607.0,0.0,63.14,103271.18,0.0,69.14,1831.7,0.0,1.32,0.72,1097.0,23.07,3054.0,64.22,333.0,7.0,2208.0,46.43,58099508.0,113299.0,1223.48,2.39,90931.0,1.92,0.04,22.7,tests performed,68820573.0,37303202.0,35571661.0,,200992.0,146011.0,144.71,78.44,74.8,,3070.0,42133.0,0.09,47.69,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-09-15,4939294.0,0.0,3306.71,87607.0,0.0,63.14,103271.18,0.0,69.14,1831.7,0.0,1.32,0.73,1058.0,22.25,2889.0,60.75,335.0,7.04,2119.0,44.56,58210989.0,111481.0,1225.83,2.35,91948.0,1.94,0.04,23.8,tests performed,68955191.0,37341455.0,35688441.0,,134618.0,136107.0,144.99,78.52,75.04,,2862.0,39117.0,0.08,42.13,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-09-16,4939294.0,0.0,3306.71,87607.0,0.0,63.14,103271.18,0.0,69.14,1831.7,0.0,1.32,0.73,1029.0,21.64,2781.0,58.48,319.0,6.71,2071.0,43.55,58309341.0,98352.0,1227.9,2.07,91613.0,1.93,0.04,25.0,tests performed,69094664.0,37385758.0,35784743.0,,139473.0,126996.0,145.28,78.61,75.24,,2670.0,37002.0,0.08,42.13,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-09-19,4957081.0,17787.0,2541.0,87980.0,373.0,53.29,103643.08,371.89,53.13,1839.49,7.8,1.11,0.75,974.0,20.48,2680.0,56.35,283.0,5.95,1936.0,40.71,58520732.0,46156.0,1232.35,0.97,92109.0,1.94,0.04,27.0,tests performed,69427047.0,37472155.0,36086354.0,,,134338.0,145.98,78.79,75.88,,2825.0,36521.0,0.08,42.13,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,87384.82,11.95,9.89,1840.19
ESP,Europe,Spain,2021-09-21,4957081.0,0.0,2541.0,87980.0,0.0,53.29,103643.08,0.0,53.13,1839.49,0.0,1.11,0.76,894.0,18.8,2334.0,49.08,257.0,5.4,1816.0,38.18,58754124.0,117965.0,1237.27,2.48,93517.0,1.97,0.03,30.3,tests performed,69549078.0,37508658.0,36184677.0,,,104072.0,146.24,78.87,76.08,,2188.0,29351.0,0.06,42.13,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-09-22,4957081.0,0.0,2541.0,87980.0,0.0,53.29,103643.08,0.0,53.13,1839.49,0.0,1.11,0.76,867.0,18.23,2186.0,45.96,237.0,4.98,1750.0,36.8,58868086.0,113962.0,1239.67,2.4,93871.0,1.98,0.03,31.2,tests performed,69642236.0,37538323.0,36259105.0,,93158.0,98149.0,146.43,78.93,76.24,,2064.0,28124.0,0.06,42.13,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-09-23,4957081.0,0.0,2541.0,87980.0,0.0,53.29,103643.08,0.0,53.13,1839.49,0.0,1.11,0.77,837.0,17.6,2111.0,44.39,231.0,4.86,1708.0,35.91,58971539.0,103453.0,1241.85,2.18,94600.0,1.99,0.03,33.3,tests performed,69740837.0,37571186.0,36335711.0,,98601.0,92310.0,146.64,79.0,76.4,,1941.0,26490.0,0.06,42.13,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-09-26,4971501.0,14420.0,2060.0,88233.0,253.0,36.14,103944.57,301.5,43.07,1844.78,5.29,0.76,0.8,805.0,16.93,2049.0,43.08,193.0,4.06,1569.0,32.99,59184420.0,48598.0,1246.33,1.02,94813.0,2.0,0.03,35.7,tests performed,69867532.0,37612369.0,36447564.0,,,62926.0,146.91,79.09,76.64,,1323.0,20031.0,0.04,42.13,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,87784.22,11.89,5.68,1848.6
ESP,Europe,Spain,2021-09-27,4971501.0,0.0,2060.0,88233.0,0.0,36.14,103944.57,0.0,43.07,1844.78,0.0,0.76,0.81,768.0,16.15,1992.0,41.88,198.0,4.16,1567.0,32.95,59306960.0,122540.0,1248.91,2.58,95829.0,2.02,0.03,37.0,tests performed,69936755.0,37632058.0,36501799.0,,69223.0,64099.0,147.05,79.13,76.75,,1348.0,20236.0,0.04,42.13,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-09-28,4971501.0,0.0,2060.0,88233.0,0.0,36.14,103944.57,0.0,43.07,1844.78,0.0,0.76,0.82,728.0,15.31,1875.0,39.42,173.0,3.64,1527.0,32.11,59430309.0,123349.0,1251.51,2.6,96598.0,2.03,0.03,38.5,tests performed,70022100.0,37657732.0,36566753.0,,85345.0,67575.0,147.23,79.18,76.89,,1421.0,21296.0,0.04,42.13,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-09-29,4971501.0,0.0,2060.0,88233.0,0.0,36.14,103944.57,0.0,43.07,1844.78,0.0,0.76,0.82,702.0,14.76,1812.0,38.1,161.0,3.38,1484.0,31.2,59548408.0,118099.0,1254.0,2.49,97189.0,2.05,0.02,40.0,tests performed,70083821.0,37680085.0,36613575.0,,61721.0,63084.0,147.36,79.23,76.99,,1326.0,20252.0,0.04,42.13,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-09-30,4971501.0,0.0,2060.0,88233.0,0.0,36.14,103944.57,0.0,43.07,1844.78,0.0,0.76,0.83,674.0,14.17,1727.0,36.31,151.0,3.18,1415.0,29.75,59650997.0,102589.0,1256.16,2.16,97065.0,2.04,0.02,41.7,tests performed,70153507.0,37702384.0,36667138.0,,69686.0,58953.0,147.51,79.28,77.1,,1240.0,18743.0,0.04,42.13,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-10-03,4983586.0,12085.0,1726.43,88425.0,192.0,27.43,104197.24,252.67,36.1,1848.8,4.01,0.57,0.85,635.0,13.35,1724.0,36.25,134.0,2.82,1324.0,27.84,59855596.0,44420.0,1260.46,0.94,95882.0,2.02,0.02,45.5,tests performed,70243260.0,37727757.0,36745965.0,,,53675.0,147.7,79.33,77.26,,1129.0,16484.0,0.04,43.98,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,88152.62,11.82,5.13,1856.36
ESP,Europe,Spain,2021-10-04,4983586.0,0.0,1726.43,88425.0,0.0,27.43,104197.24,0.0,36.1,1848.8,0.0,0.57,0.86,602.0,12.66,1670.0,35.12,126.0,2.65,1270.0,26.7,59966526.0,110930.0,1262.8,2.34,94224.0,1.98,0.02,47.6,tests performed,70279166.0,37741414.0,36771680.0,,35906.0,48916.0,147.77,79.36,77.32,,1029.0,15622.0,0.03,43.98,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-10-05,4983586.0,0.0,1726.43,88425.0,0.0,27.43,104197.24,0.0,36.1,1848.8,0.0,0.57,0.87,574.0,12.07,1620.0,34.06,127.0,2.67,1248.0,26.24,60076413.0,109887.0,1265.12,2.31,92301.0,1.94,0.02,47.6,tests performed,70587034.0,37755682.0,36802767.0,265541.0,307868.0,80705.0,148.42,79.39,77.38,0.56,1697.0,13993.0,0.03,43.98,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-10-06,4983586.0,0.0,1726.43,88425.0,0.0,27.43,104197.24,0.0,36.1,1848.8,0.0,0.57,0.88,550.0,11.56,1534.0,32.26,127.0,2.67,1232.0,25.9,60182326.0,105913.0,1267.34,2.23,90560.0,1.91,0.02,50.0,tests performed,70646137.0,37772454.0,36832362.0,282490.0,59103.0,80331.0,148.55,79.42,77.45,0.59,1689.0,13196.0,0.03,43.98,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-10-07,4983586.0,0.0,1726.43,88425.0,0.0,27.43,104197.24,0.0,36.1,1848.8,0.0,0.57,0.89,535.0,11.25,1466.0,30.82,132.0,2.78,1213.0,25.5,60271530.0,89204.0,1269.22,1.88,88648.0,1.87,0.02,50.0,tests performed,70699744.0,37788299.0,36867685.0,294908.0,53607.0,78034.0,148.66,79.46,77.52,0.62,1641.0,12274.0,0.03,43.98,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-10-10,4993902.0,10316.0,1473.71,88576.0,151.0,21.57,104412.93,215.69,30.81,1851.96,3.16,0.45,0.92,504.0,10.6,1430.0,30.07,142.0,2.99,1097.0,23.07,60430000.0,31958.0,1272.56,0.67,82058.0,1.73,0.02,47.6,tests performed,70822813.0,37816635.0,36937743.0,344944.0,,82793.0,148.92,79.52,77.67,0.73,1741.0,12697.0,0.03,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,88518.41,11.76,5.11,1864.06
ESP,Europe,Spain,2021-10-12,4993902.0,0.0,1473.71,88576.0,0.0,21.57,104412.93,0.0,30.81,1851.96,0.0,0.45,0.95,485.0,10.2,1391.0,29.25,140.0,2.94,1037.0,21.8,60572494.0,49416.0,1275.56,1.04,70869.0,1.49,0.02,45.5,tests performed,70859558.0,37830132.0,36961165.0,349748.0,,38932.0,148.99,79.54,77.72,0.74,819.0,10636.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-10-13,4993902.0,0.0,1473.71,88576.0,0.0,21.57,104412.93,0.0,30.81,1851.96,0.0,0.45,0.97,450.0,9.46,1397.0,29.37,146.0,3.07,1027.0,21.59,60682665.0,110171.0,1277.88,2.32,71477.0,1.5,0.02,45.5,tests performed,70919608.0,37846897.0,36994918.0,364696.0,60050.0,39067.0,149.12,79.58,77.79,0.77,821.0,10635.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-10-14,4993902.0,0.0,1473.71,88576.0,0.0,21.57,104412.93,0.0,30.81,1851.96,0.0,0.45,0.99,443.0,9.32,1392.0,29.27,141.0,2.96,1024.0,21.53,60782151.0,99486.0,1279.98,2.1,72946.0,1.54,0.02,45.5,tests performed,70982052.0,37868453.0,37029165.0,377046.0,62444.0,40330.0,149.25,79.62,77.86,0.79,848.0,11451.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-10-17,5004484.0,10582.0,1511.71,88705.0,129.0,18.43,104634.18,221.25,31.61,1854.65,2.7,0.38,1.05,444.0,9.34,1401.0,29.46,137.0,2.88,1041.0,21.89,60969682.0,38660.0,1283.92,0.81,77097.0,1.62,0.02,43.5,tests performed,71048577.0,37891519.0,37074146.0,387896.0,,32252.0,149.39,79.67,77.95,0.82,678.0,10698.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,88821.62,11.68,4.16,1870.44
ESP,Europe,Spain,2021-10-18,5004484.0,0.0,1511.71,88705.0,0.0,18.43,104634.18,0.0,31.61,1854.65,0.0,0.38,1.07,432.0,9.08,1412.0,29.69,146.0,3.07,1094.0,23.0,61074479.0,104797.0,1286.13,2.21,78772.0,1.66,0.02,45.5,tests performed,71072261.0,37899559.0,37086628.0,393681.0,23684.0,33011.0,149.44,79.69,77.98,0.83,694.0,10882.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-10-19,5004484.0,0.0,1511.71,88705.0,0.0,18.43,104634.18,0.0,31.61,1854.65,0.0,0.38,1.07,447.0,9.4,1379.0,29.0,164.0,3.45,1136.0,23.89,61180372.0,105893.0,1288.36,2.23,86840.0,1.83,0.02,43.5,tests performed,71102258.0,37908612.0,37102507.0,400863.0,29997.0,34671.0,149.5,79.71,78.01,0.84,729.0,11211.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-10-20,5004484.0,0.0,1511.71,88705.0,0.0,18.43,104634.18,0.0,31.61,1854.65,0.0,0.38,1.08,434.0,9.13,1309.0,27.52,163.0,3.43,1140.0,23.97,61278797.0,98425.0,1290.44,2.07,85162.0,1.79,0.02,41.7,tests performed,71231804.0,37938819.0,37176352.0,455403.0,129546.0,44599.0,149.78,79.77,78.17,0.96,938.0,13132.0,0.03,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-10-21,5004484.0,0.0,1511.71,88705.0,0.0,18.43,104634.18,0.0,31.61,1854.65,0.0,0.38,1.09,435.0,9.15,1295.0,27.23,173.0,3.64,1172.0,24.64,61366536.0,87739.0,1292.28,1.85,83484.0,1.76,0.02,41.7,tests performed,71275614.0,37954027.0,37199581.0,465168.0,43810.0,41937.0,149.87,79.8,78.22,0.98,882.0,12225.0,0.03,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-10-24,5016886.0,12402.0,1771.71,88828.0,123.0,17.57,104893.48,259.3,37.04,1857.22,2.57,0.37,1.11,430.0,9.04,1355.0,28.49,185.0,3.89,1250.0,26.28,61545741.0,37985.0,1296.06,0.8,82294.0,1.73,0.02,40.0,tests performed,71344477.0,37979234.0,37234272.0,480249.0,,42271.0,150.01,79.86,78.29,1.01,889.0,12531.0,0.03,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,89225.62,11.63,5.5,1878.95
ESP,Europe,Spain,2021-10-25,5016886.0,0.0,1771.71,88828.0,0.0,17.57,104893.48,0.0,37.04,1857.22,0.0,0.37,1.12,430.0,9.04,1305.0,27.44,191.0,4.02,1239.0,26.05,61647540.0,101799.0,1298.2,2.14,81866.0,1.72,0.02,40.0,tests performed,71366561.0,37988609.0,37250048.0,483728.0,22084.0,42043.0,150.06,79.88,78.32,1.02,884.0,12721.0,0.03,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-10-26,5016886.0,0.0,1771.71,88828.0,0.0,17.57,104893.48,0.0,37.04,1857.22,0.0,0.37,1.12,420.0,8.83,1270.0,26.7,172.0,3.62,1220.0,25.65,61752428.0,104888.0,1300.41,2.21,81722.0,1.72,0.03,38.5,tests performed,71393601.0,37998740.0,37263047.0,489784.0,27040.0,41620.0,150.12,79.9,78.35,1.03,875.0,12875.0,0.03,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-10-27,5016886.0,0.0,1771.71,88828.0,0.0,17.57,104893.48,0.0,37.04,1857.22,0.0,0.37,1.13,413.0,8.68,1235.0,25.97,170.0,3.58,1211.0,25.46,61853518.0,101090.0,1302.54,2.13,82103.0,1.73,0.02,40.0,tests performed,71779466.0,38013994.0,37282484.0,844649.0,385865.0,78237.0,150.93,79.93,78.39,1.78,1645.0,10739.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-10-28,5016886.0,0.0,1771.71,88828.0,0.0,17.57,104893.48,0.0,37.04,1857.22,0.0,0.37,1.14,411.0,8.64,1229.0,25.84,157.0,3.3,1187.0,24.96,61940587.0,87069.0,1304.37,1.83,82007.0,1.73,0.03,38.5,tests performed,71943760.0,38036436.0,37315511.0,962373.0,164294.0,95449.0,151.27,79.98,78.46,2.02,2007.0,11773.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-10-30,5016886.0,0.0,1771.71,88828.0,0.0,17.57,104893.48,0.0,37.04,1857.22,0.0,0.37,1.17,414.0,8.7,1206.0,25.36,144.0,3.03,1153.0,24.24,62070982.0,48307.0,1307.12,1.02,80461.0,1.69,0.03,37.0,tests performed,72058020.0,38037531.0,37317388.0,1074853.0,,105214.0,151.51,79.98,78.47,2.26,2212.0,9528.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-11-02,5030286.0,0.0,1914.29,88934.0,0.0,15.14,105173.65,0.0,40.02,1859.44,0.0,0.32,1.26,410.0,8.62,1410.0,29.65,145.0,3.05,1174.0,24.68,62257969.0,104900.0,1311.06,2.21,72220.0,1.52,0.03,34.5,tests performed,72233182.0,38059705.0,37347287.0,1204886.0,,119940.0,151.88,80.03,78.53,2.53,2522.0,8709.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-11-03,5030286.0,0.0,1914.29,88934.0,0.0,15.14,105173.65,0.0,40.02,1859.44,0.0,0.32,1.28,400.0,8.41,1401.0,29.46,150.0,3.15,1208.0,25.4,62364965.0,106996.0,1313.31,2.25,73064.0,1.54,0.03,32.3,tests performed,72410731.0,38071080.0,37360864.0,1359261.0,177549.0,90181.0,152.26,80.05,78.56,2.86,1896.0,8155.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-11-04,5030286.0,0.0,1914.29,88934.0,0.0,15.14,105173.65,0.0,40.02,1859.44,0.0,0.32,1.3,386.0,8.12,1406.0,29.56,143.0,3.01,1261.0,26.52,62460170.0,95205.0,1315.31,2.0,74226.0,1.56,0.03,31.2,tests performed,72594573.0,38083061.0,37375642.0,1518617.0,183842.0,92973.0,152.64,80.08,78.59,3.19,1955.0,6661.0,0.01,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-11-07,5046335.0,16049.0,2292.71,89030.0,96.0,13.71,105509.2,335.55,47.94,1861.45,2.01,0.29,1.36,397.0,8.35,1450.0,30.49,143.0,3.01,1320.0,27.76,62650196.0,40300.0,1319.31,0.85,77132.0,1.62,0.03,29.4,tests performed,72805128.0,38100169.0,37398246.0,1694745.0,,98389.0,153.08,80.11,78.64,3.56,2069.0,7892.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,90170.42,11.52,2.96,1898.85
ESP,Europe,Spain,2021-11-09,5046335.0,0.0,2292.71,89030.0,0.0,13.71,105509.2,0.0,47.94,1861.45,0.0,0.29,1.38,403.0,8.47,1497.0,31.48,157.0,3.3,1365.0,28.7,62866257.0,109867.0,1323.86,2.31,86898.0,1.83,0.04,27.8,tests performed,73149785.0,38117778.0,37417377.0,2004741.0,,130943.0,153.81,80.15,78.68,4.22,2753.0,8296.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-11-10,5046335.0,0.0,2292.71,89030.0,0.0,13.71,105509.2,0.0,47.94,1861.45,0.0,0.29,1.42,396.0,8.33,1534.0,32.26,166.0,3.49,1402.0,29.48,62980611.0,114354.0,1326.27,2.41,87949.0,1.85,0.04,27.0,tests performed,73347560.0,38130715.0,37431385.0,2177023.0,197775.0,133833.0,154.23,80.18,78.71,4.58,2814.0,8519.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
